,Time,CPU_Percentage,Scripts,Number_scripts,Bloque,RAM_Percentage
337,1623430511,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
338,1623430512,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
339,1623430513,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
340,1623430514,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
341,1623430515,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
342,1623430516,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
343,1623430517,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
344,1623430518,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
345,1623430519,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
346,1623430520,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
347,1623430521,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
348,1623430522,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
349,1623430523,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
350,1623430524,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
351,1623430525,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
352,1623430526,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
353,1623430527,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
354,1623430528,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
355,1623430529,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
356,1623430530,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
357,1623430531,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
358,1623430532,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
359,1623430533,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
360,1623430534,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
361,1623430535,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
362,1623430536,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
363,1623430537,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
364,1623430538,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
365,1623430539,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
366,1623430540,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
367,1623430541,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
368,1623430542,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
369,1623430543,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
370,1623430544,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
371,1623430545,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
372,1623430546,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
373,1623430547,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
374,1623430548,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
375,1623430549,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
376,1623430550,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
377,1623430551,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
378,1623430552,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
379,1623430553,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
380,1623430555,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
381,1623430556,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
382,1623430557,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
383,1623430558,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
384,1623430559,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
385,1623430560,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
386,1623430561,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
387,1623430562,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
388,1623430563,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
389,1623430564,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
390,1623430565,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
391,1623430566,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
392,1623430567,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
393,1623430568,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
394,1623430569,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
395,1623430570,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
396,1623430571,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
397,1623430572,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
398,1623430573,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
399,1623430574,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
400,1623430575,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
401,1623430576,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
402,1623430577,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
403,1623430578,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
404,1623430579,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
405,1623430580,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
406,1623430581,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
407,1623430582,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
408,1623430583,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
409,1623430584,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
410,1623430585,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
411,1623430586,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
412,1623430587,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
413,1623430588,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
414,1623430589,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
415,1623430590,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
416,1623430591,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
417,1623430592,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
418,1623430593,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
419,1623430594,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
420,1623430595,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
421,1623430596,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
422,1623430597,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
423,1623430598,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
424,1623430599,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
425,1623430600,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
426,1623430601,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
427,1623430602,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
428,1623430603,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
429,1623430604,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
430,1623430605,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
431,1623430606,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
432,1623430607,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
433,1623430608,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
434,1623430609,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
435,1623430610,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
436,1623430611,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
437,1623430612,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
438,1623430613,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
439,1623430614,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
440,1623430615,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
441,1623430616,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
442,1623430617,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
443,1623430618,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
444,1623430619,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
445,1623430620,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
446,1623430621,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
447,1623430622,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
448,1623430623,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
449,1623430624,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
450,1623430625,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
451,1623430626,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
452,1623430628,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
453,1623430629,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
454,1623430630,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
455,1623430631,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
456,1623430632,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
457,1623430633,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
458,1623430634,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
459,1623430635,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
460,1623430636,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
461,1623430637,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
462,1623430638,2.2,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
463,1623430639,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
464,1623430640,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
465,1623430641,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
466,1623430642,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
467,1623430643,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
468,1623430644,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
469,1623430645,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
470,1623430646,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
471,1623430647,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
472,1623430648,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
473,1623430649,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
474,1623430650,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
475,1623430651,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
476,1623430652,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
477,1623430653,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
478,1623430654,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
479,1623430655,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
480,1623430656,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
481,1623430657,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
482,1623430658,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
483,1623430659,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
484,1623430660,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
485,1623430661,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
486,1623430662,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
487,1623430663,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
488,1623430664,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
489,1623430665,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
490,1623430666,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
491,1623430667,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
492,1623430668,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
493,1623430669,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
494,1623430670,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
495,1623430671,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
496,1623430672,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
497,1623430673,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
498,1623430674,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
499,1623430675,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
500,1623430676,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
501,1623430677,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
502,1623430678,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
503,1623430679,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
504,1623430680,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
505,1623430681,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
506,1623430682,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
507,1623430683,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
508,1623430684,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
509,1623430685,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
510,1623430686,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
511,1623430687,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
512,1623430688,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
513,1623430689,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
514,1623430690,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
515,1623430691,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
516,1623430692,2.5,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
517,1623430693,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
518,1623430694,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
519,1623430695,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
520,1623430696,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
521,1623430697,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
522,1623430698,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
523,1623430699,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
524,1623430701,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
525,1623430702,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
526,1623430703,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
527,1623430704,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
528,1623430705,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
529,1623430706,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
530,1623430707,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
531,1623430708,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
532,1623430709,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
533,1623430710,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
534,1623430711,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
535,1623430712,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
536,1623430713,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
537,1623430714,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
538,1623430715,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
539,1623430716,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
540,1623430717,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
541,1623430718,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
542,1623430719,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
543,1623430720,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
544,1623430721,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
545,1623430722,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
546,1623430723,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
547,1623430724,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
548,1623430725,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
549,1623430726,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
550,1623430727,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
551,1623430728,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
552,1623430729,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
553,1623430730,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
554,1623430731,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
555,1623430732,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
556,1623430733,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
557,1623430734,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
558,1623430735,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
559,1623430736,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
560,1623430737,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
561,1623430738,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
562,1623430739,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
563,1623430740,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
564,1623430741,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
565,1623430742,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
566,1623430743,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
567,1623430744,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
568,1623430745,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
569,1623430746,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
570,1623430747,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
571,1623430748,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
572,1623430749,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
573,1623430750,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
574,1623430751,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
575,1623430752,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
576,1623430753,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
577,1623430754,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
578,1623430755,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
579,1623430756,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
580,1623430757,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
581,1623430758,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
582,1623430759,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
583,1623430760,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
584,1623430761,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
585,1623430762,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
586,1623430763,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
587,1623430764,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
588,1623430765,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
589,1623430766,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
590,1623430767,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
591,1623430768,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
592,1623430769,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
593,1623430770,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
594,1623430771,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
595,1623430772,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
596,1623430773,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
597,1623430775,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
598,1623430776,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
599,1623430777,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
600,1623430778,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
601,1623430779,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
602,1623430780,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
603,1623430781,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
604,1623430782,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
605,1623430783,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
606,1623430784,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
607,1623430785,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
608,1623430786,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
609,1623430787,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
610,1623430788,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
611,1623430789,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
612,1623430790,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
613,1623430791,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
614,1623430792,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
615,1623430793,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
616,1623430794,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
617,1623430795,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
618,1623430796,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
619,1623430797,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
620,1623430798,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
621,1623430799,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
622,1623430800,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
623,1623430801,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
624,1623430802,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
625,1623430803,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
626,1623430804,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
627,1623430805,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
628,1623430806,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
629,1623430807,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
630,1623430808,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
631,1623430809,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
632,1623430810,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
633,1623430811,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
634,1623430812,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
635,1623430813,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
636,1623430814,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
637,1623430815,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
638,1623430816,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
639,1623430817,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
640,1623430818,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
641,1623430819,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
642,1623430820,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
643,1623430821,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
644,1623430822,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
645,1623430823,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
646,1623430824,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
647,1623430825,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
648,1623430826,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
649,1623430827,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
650,1623430828,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
651,1623430829,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
652,1623430830,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
653,1623430831,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
654,1623430832,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
655,1623430833,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
656,1623430834,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
657,1623430835,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
658,1623430836,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
659,1623430837,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
660,1623430838,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
661,1623430839,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
662,1623430840,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
663,1623430841,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
664,1623430842,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
665,1623430843,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
666,1623430844,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
667,1623430845,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
668,1623430846,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
669,1623430847,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
670,1623430849,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
671,1623430850,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
672,1623430851,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
673,1623430852,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
674,1623430853,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
675,1623430854,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
676,1623430855,2.1,"['bin_bvals.py', 'fivettgen.py']",2,0,2.5
